TimeStamp,faceId,interocularDistance,glasses,age,ethnicity,gender,dominantEmoji,pitch,yaw,roll,joy,fear,disgust,sadness,anger,surprise,contempt,valence,engagement,smile,innerBrowRaise,browRaise,browFurrow,noseWrinkle,upperLipRaise,lipCornerDepressor,chinRaise,lipPucker,lipPress,lipSuck,mouthOpen,smirk,eyeClosure,attention,eyeWiden,cheekRaise,lidTighten,dimpler,lipStretch,jawDrop,relaxed,smiley,laughing,kissing,disappointed,rage,smirk,wink,stuckOutTongueWinkingEye,stuckOutTongue,flushed,scream,
161.4800,3,392.9653,no,25-34,east asian,female,Wink,-5.2460,9.9633,-11.3967,0.0018,0.0054,0.0102,0.0050,0.0170,0.2285,78.9524,-37.6904,5.2287,0.0001,5.5930,0.0008,0.0388,0.0054,0.0010,0.0002,3.4659,0.0003,59.3989,57.1465,0.1151,71.2596,0.0001,91.7385,12.9363,0.0145,63.5786,6.5635,55.6482,9.5116,0.0018,0.0018,0.0018,0.0018,0.0018,0.0170,0.0002,97.4090,2.2978,2.2978,0.0018,0.0329,
161.5200,3,396.8691,no,25-34,east asian,female,Wink,-3.4009,7.3694,-12.7410,0.0018,0.0054,0.0101,0.0046,0.0186,0.2297,72.1030,-39.6463,7.4025,0.0001,5.8183,0.0008,0.0400,0.0057,0.0011,0.0004,4.3879,0.0003,64.5898,57.3296,0.0908,67.7537,0.0001,94.9123,12.4177,0.0175,63.9216,7.7163,46.8293,10.1564,0.0018,0.0018,0.0018,0.0018,0.0018,0.0186,0.0004,96.4656,2.2978,2.2978,0.0018,0.0333,
161.5600,3,399.9604,no,25-34,east asian,female,Wink,-3.2489,6.2676,-12.0784,0.0018,0.0055,0.0111,0.0045,0.0205,0.2306,57.8754,-40.9371,10.0331,0.0000,5.9924,0.0008,0.0453,0.0061,0.0012,0.0006,5.3764,0.0003,69.2450,55.8124,0.0708,61.8053,0.0002,95.8769,12.0342,0.0210,63.5462,8.8743,38.1739,10.2618,0.0018,0.0018,0.0018,0.0018,0.0018,0.0205,0.0009,94.5173,2.2978,2.2978,0.0018,0.0338,
161.6000,3,397.2681,no,25-34,east asian,female,Wink,-3.3886,5.7479,-12.6890,0.0018,0.0055,0.0131,0.0047,0.0190,0.2331,54.7685,-40.9996,10.6295,0.0000,6.3709,0.0007,0.0526,0.0068,0.0013,0.0010,6.8142,0.0003,70.1392,53.3013,0.0593,60.6149,0.0003,96.2688,8.1418,0.0215,64.0006,9.3081,31.7753,10.1355,0.0018,0.0018,0.0018,0.0018,0.0018,0.0190,0.0022,91.9344,2.2978,2.2978,0.0018,0.0342,
161.6400,3,397.3965,no,25-34,east asian,female,Wink,-3.8629,7.5914,-12.3481,0.0018,0.0056,0.0160,0.0051,0.0184,0.2367,31.6354,-40.7947,11.2314,0.0000,6.9082,0.0007,0.0560,0.0078,0.0013,0.0015,7.7354,0.0003,71.0015,50.2899,0.0475,51.5612,0.0002,94.6935,6.4371,0.0205,64.2769,11.0999,25.9712,10.3801,0.0018,0.0018,0.0018,0.0018,0.0018,0.0184,0.0053,88.8292,2.2978,2.2978,0.0018,0.0346,
161.6800,3,397.5853,no,25-34,east asian,female,Wink,-3.8719,7.0400,-10.8739,0.0018,0.0058,0.0208,0.0056,0.0185,0.2422,24.6345,-40.4449,12.2369,0.0000,7.7026,0.0006,0.0606,0.0076,0.0013,0.0025,8.4693,0.0003,72.3568,46.2362,0.0376,48.2886,0.0001,95.2211,6.0996,0.0222,63.2546,12.1386,21.5621,9.8617,0.0018,0.0018,0.0018,0.0018,0.0018,0.0185,0.0086,85.3402,2.2978,2.2978,0.0018,0.0350,
161.7200,3,400.0292,no,25-34,east asian,female,Wink,-4.8072,7.2991,-10.2797,0.0018,0.0058,0.0204,0.0059,0.0189,0.2460,12.3006,-40.8346,11.3770,0.0000,8.2486,0.0006,0.0681,0.0072,0.0011,0.0038,10.0859,0.0003,71.1928,46.5202,0.0282,40.3243,0.0000,94.9797,6.2679,0.0172,57.8658,13.1162,17.7571,9.2509,0.0018,0.0018,0.0018,0.0018,0.0018,0.0189,0.0092,81.5592,2.2978,2.2978,0.0018,0.0354,
161.7600,3,398.9253,no,25-34,east asian,female,Wink,-4.3428,6.1715,-10.2832,0.0018,0.0059,0.0229,0.0062,0.0192,0.2494,7.5749,-41.1097,11.9916,0.0000,8.7281,0.0006,0.0687,0.0070,0.0010,0.0063,11.4426,0.0003,72.0261,44.7618,0.0219,35.2673,0.0000,95.9523,5.3174,0.0170,57.5018,12.6816,15.2423,9.0302,0.0018,0.0018,0.0018,0.0018,0.0018,0.0192,0.0094,77.7656,2.2978,2.2978,0.0018,0.0358,
161.8000,3,399.8419,no,25-34,east asian,female,Wink,-4.2812,8.0546,-10.0831,0.0018,0.0062,0.0252,0.0068,0.0190,0.2595,4.9189,-41.8467,12.5771,0.0000,10.0657,0.0006,0.0720,0.0071,0.0008,0.0098,13.2116,0.0004,72.7837,43.3392,0.0173,30.9365,0.0000,94.2082,4.3823,0.0143,53.2221,12.1339,12.7827,8.5519,0.0018,0.0018,0.0018,0.0018,0.0018,0.0190,0.0095,73.9392,2.2978,2.2978,0.0018,0.0361,
161.8400,3,397.9337,no,25-34,east asian,female,Wink,-5.7513,8.9426,-10.2095,0.0018,0.0062,0.0297,0.0070,0.0191,0.2595,3.1128,-41.6404,13.4388,0.0000,10.0764,0.0005,0.0749,0.0083,0.0007,0.0171,13.9580,0.0004,73.8472,40.8140,0.0136,26.4525,0.0000,93.1596,3.1652,0.0180,53.8806,12.6618,10.7556,8.3235,0.0018,0.0018,0.0018,0.0018,0.0018,0.0191,0.0095,70.1131,2.2978,2.2978,0.0018,0.0364,
161.8800,3,399.3484,no,25-34,east asian,female,Wink,-5.1439,7.1363,-9.7971,0.0018,0.0062,0.0354,0.0074,0.0195,0.2596,2.0903,-41.0945,12.8663,0.0000,10.0885,0.0005,0.0726,0.0074,0.0006,0.0279,15.4855,0.0004,73.1478,38.1252,0.0107,22.6060,0.0000,95.1328,2.5265,0.0121,50.1850,12.9377,8.9811,8.0869,0.0018,0.0018,0.0018,0.0018,0.0018,0.0195,0.0095,66.2854,2.2978,2.2978,0.0018,0.0367,
161.9200,3,398.7133,no,25-34,east asian,female,Wink,-4.3590,7.6855,-10.9274,0.0018,0.0063,0.0418,0.0082,0.0191,0.2660,1.7578,-40.7468,12.5953,0.0000,10.9080,0.0005,0.0755,0.0077,0.0005,0.0428,16.3652,0.0004,72.8033,35.5733,0.0086,20.9431,0.0000,94.5981,2.1427,0.0120,48.7903,12.7587,7.2103,7.6411,0.0018,0.0018,0.0018,0.0018,0.0018,0.0191,0.0095,62.4633,2.2977,2.2977,0.0018,0.0369,
161.9600,3,401.9011,no,25-34,east asian,female,Wink,-4.6951,8.3654,-11.2848,0.0018,0.0067,0.0483,0.0098,0.0183,0.2802,1.2994,-40.6207,11.8188,0.0000,12.6499,0.0005,0.0757,0.0080,0.0005,0.0685,17.3642,0.0005,71.7885,33.3666,0.0072,18.0556,0.0000,93.8596,2.3510,0.0123,45.9151,11.2531,5.9274,7.3692,0.0018,0.0018,0.0018,0.0018,0.0018,0.0183,0.0095,58.6401,2.2977,2.2977,0.0018,0.0371,
162.0000,3,398.4313,no,25-34,east asian,female,Wink,-5.0310,9.4378,-12.2038,0.0018,0.0067,0.0504,0.0102,0.0188,0.2810,1.0119,-40.6697,10.7020,0.0000,12.7649,0.0005,0.0841,0.0090,0.0004,0.1111,19.5414,0.0005,70.2142,32.6997,0.0058,15.6731,0.0000,92.5010,1.8117,0.0101,43.7344,10.4417,4.7425,7.0427,0.0018,0.0018,0.0018,0.0018,0.0018,0.0188,0.0095,54.8200,2.2977,2.2977,0.0018,0.0373,
162.0400,3,396.8888,no,25-34,east asian,female,Wink,-3.7371,9.0900,-12.0994,0.0018,0.0066,0.0544,0.0104,0.0200,0.2779,0.9660,-40.5062,9.9949,0.0000,12.4050,0.0005,0.0894,0.0096,0.0004,0.1738,21.4231,0.0005,69.1415,31.5513,0.0051,15.2310,0.0000,92.9694,1.5590,0.0087,39.8368,9.2150,3.7370,6.7109,0.0018,0.0018,0.0018,0.0018,0.0018,0.0200,0.0095,51.0222,2.2977,2.2977,0.0018,0.0374,
162.0800,3,395.5222,no,25-34,east asian,female,Unknown,-4.7350,9.2759,-11.6809,0.0018,0.0067,0.0559,0.0114,0.0201,0.2823,0.7793,-40.3376,8.1193,0.0000,12.9291,0.0005,0.0879,0.0085,0.0003,0.2662,23.7483,0.0005,65.9447,31.1221,0.0043,13.1923,0.0000,92.7224,1.4219,0.0071,36.7059,7.7779,2.8359,6.4992,0.0018,0.0018,0.0018,0.0018,0.0018,0.0201,0.0095,47.2533,2.2977,2.2977,0.0018,0.0375,
162.1200,3,395.6245,no,25-34,east asian,female,Unknown,-5.9366,9.4294,-12.0897,0.0018,0.0066,0.0539,0.0111,0.0221,0.2823,0.6829,-41.5678,8.8311,0.0000,12.9100,0.0005,0.0796,0.0087,0.0003,0.3852,25.7346,0.0005,67.2383,31.6905,0.0039,11.9419,0.0000,92.5126,1.5073,0.0057,32.3653,7.5805,2.2863,6.1746,0.0018,0.0018,0.0018,0.0018,0.0018,0.0221,0.0095,43.4877,2.2977,2.2977,0.0018,0.0375,
162.1600,3,394.4671,no,25-34,east asian,female,Unknown,-5.1548,8.4918,-13.0325,0.0018,0.0066,0.0584,0.0111,0.0250,0.2823,0.7477,-42.5962,9.6820,0.0000,12.9022,0.0006,0.0723,0.0094,0.0003,0.5763,28.5453,0.0005,68.6648,30.4480,0.0033,12.8026,0.0000,93.7124,1.4295,0.0046,28.8846,7.0924,1.8253,6.3162,0.0018,0.0018,0.0018,0.0018,0.0019,0.0250,0.0095,39.7077,2.2977,2.2977,0.0018,0.0375,
162.2000,3,391.8056,no,25-34,east asian,female,Unknown,-5.4782,9.6330,-12.4453,0.0018,0.0065,0.0507,0.0102,0.0299,0.2792,0.6806,-44.9196,10.6930,0.0000,12.5284,0.0006,0.0697,0.0104,0.0003,0.8312,32.3444,0.0004,70.2154,32.6230,0.0031,11.9119,0.0000,92.2256,1.3043,0.0045,27.6255,6.1951,1.4202,6.2070,0.0018,0.0018,0.0018,0.0018,0.0019,0.0299,0.0095,35.9284,2.2977,2.2977,0.0018,0.0375,
162.2400,3,394.3071,no,25-34,east asian,female,Unknown,-5.7310,10.1560,-12.8898,0.0018,0.0063,0.0533,0.0100,0.0345,0.2729,0.6384,-45.6082,10.4281,0.0000,11.7579,0.0006,0.0636,0.0104,0.0002,1.1549,35.8132,0.0004,69.8289,31.8577,0.0028,11.3065,0.0000,91.4416,1.0317,0.0047,27.8063,6.0074,1.1996,6.5803,0.0018,0.0018,0.0018,0.0018,0.0019,0.0345,0.0095,32.1549,2.2977,2.2977,0.0018,0.0375,
162.2800,3,395.2697,no,25-34,east asian,female,Unknown,-6.3318,9.2326,-12.5913,0.0018,0.0062,0.0588,0.0100,0.0348,0.2714,0.6006,-45.6180,11.4617,0.0000,11.5792,0.0006,0.0663,0.0111,0.0002,1.5064,35.2345,0.0003,71.3117,30.3417,0.0027,10.7269,0.0000,92.7806,1.0229,0.0054,27.1896,5.8942,0.9628,6.5712,0.0018,0.0018,0.0018,0.0018,0.0019,0.0348,0.0095,28.4450,2.2977,2.2977,0.0018,0.0375,
162.3200,3,394.1230,no,25-34,east asian,female,Unknown,-5.4877,8.6425,-12.4179,0.0018,0.0059,0.0627,0.0093,0.0401,0.2645,0.5532,-46.5567,13.0158,0.0000,10.7156,0.0006,0.0674,0.0108,0.0002,1.9239,37.1988,0.0003,73.3387,29.3678,0.0025,9.9489,0.0000,93.5324,0.9738,0.0051,26.6720,5.9820,0.8154,6.8742,0.0018,0.0018,0.0018,0.0018,0.0019,0.0401,0.0095,24.7128,2.2977,2.2977,0.0018,0.0375,
162.3600,3,393.0965,no,25-34,east asian,female,Unknown,-5.5145,8.4665,-12.1786,0.0018,0.0058,0.0637,0.0095,0.0407,0.2638,0.5554,-46.7164,12.6473,0.0000,10.6256,0.0006,0.0652,0.0106,0.0002,2.3592,37.5163,0.0002,72.8797,29.1168,0.0025,9.9865,0.0000,93.7420,1.2280,0.0038,24.6581,5.3066,0.7167,7.0074,0.0018,0.0018,0.0018,0.0018,0.0020,0.0407,0.0095,21.0002,2.2977,2.2977,0.0018,0.0375,
162.4000,3,391.4581,no,25-34,east asian,female,Unknown,-5.4574,9.0441,-12.9176,0.0018,0.0058,0.0661,0.0100,0.0361,0.2655,0.5312,-46.0106,11.9246,0.0000,10.8266,0.0007,0.0603,0.0098,0.0002,3.0505,34.8576,0.0002,71.9454,28.5499,0.0023,9.5667,0.0000,93.0292,1.2443,0.0044,25.6089,5.2208,0.6514,7.2337,0.0018,0.0018,0.0018,0.0018,0.0020,0.0361,0.0095,17.2748,2.2977,2.2977,0.0018,0.0375,
162.4400,3,397.2890,no,25-34,east asian,female,Unknown,-4.9073,9.2161,-12.1983,0.0018,0.0053,0.0627,0.0089,0.0379,0.2479,0.4674,-45.2630,10.4678,0.0000,8.5403,0.0007,0.0621,0.0120,0.0002,3.5888,34.6397,0.0002,69.8897,29.3575,0.0024,8.3566,0.0025,92.8028,1.0976,0.0053,28.2887,4.9865,0.5932,7.0436,0.0018,0.0018,0.0018,0.0018,0.0021,0.0379,0.0094,13.6732,2.2977,2.2977,0.0018,0.0374,
162.4800,3,401.1490,no,25-34,east asian,female,Unknown,-6.5633,9.8908,-11.8651,0.0018,0.0048,0.0484,0.0072,0.0411,0.2312,0.3910,-46.3273,10.9638,0.0000,6.2175,0.0005,0.0631,0.0127,0.0002,4.2384,34.3077,0.0002,70.6147,33.3155,0.0024,6.6694,49.2933,91.8477,0.6727,0.0038,24.2272,4.9577,0.5277,6.1962,0.0018,0.0018,0.0018,0.0018,0.0022,0.0411,0.0094,10.2883,2.2977,2.2977,0.0018,0.0373,
162.5200,3,403.1073,no,25-34,east asian,female,Unknown,-5.6599,9.5281,-11.5718,0.0018,0.0045,0.0525,0.0073,0.0369,0.2206,0.3584,-43.7969,8.1442,0.0000,4.6531,0.0004,0.0667,0.0152,0.0002,4.8630,31.8164,0.0002,66.0125,32.0739,0.0025,5.8455,96.4552,92.3748,0.5110,0.0042,22.6579,4.1240,0.4675,5.7383,0.0018,0.0018,0.0018,0.0018,0.0023,0.0369,0.0093,7.2115,2.2977,2.2977,0.0018,0.0371,
162.5600,3,400.7813,no,25-34,east asian,female,Unknown,-5.2774,9.8350,-11.3476,0.0018,0.0045,0.0440,0.0070,0.0363,0.2209,0.3536,-45.0549,8.5311,0.0000,4.7199,0.0003,0.0816,0.0194,0.0002,5.4594,31.1163,0.0002,66.7065,34.7938,0.0026,5.7157,25.3279,91.9310,0.4865,0.0049,22.8459,3.9478,0.4206,5.0935,0.0018,0.0018,0.0018,0.0018,0.0024,0.0363,0.0092,4.3648,2.2977,2.2977,0.0018,0.0368,
162.6000,3,394.4753,no,25-34,east asian,female,Unknown,-5.9507,8.8611,-11.8140,0.0018,0.0043,0.0418,0.0072,0.0363,0.2184,0.3926,-45.1781,7.2427,0.0000,4.3668,0.0003,0.0914,0.0237,0.0002,6.1631,31.9084,0.0002,64.2087,35.6059,0.0027,6.7013,0.2471,93.2628,0.4230,0.0061,23.8504,3.9452,0.3796,4.9609,0.0018,0.0018,0.0018,0.0018,0.0025,0.0363,0.0086,2.4727,2.2977,2.2977,0.0018,0.0366,
162.6400,3,397.7236,no,25-34,east asian,female,Unknown,-5.3226,8.9198,-11.7078,0.0018,0.0042,0.0362,0.0071,0.0377,0.2166,0.3893,-46.2452,6.6588,0.0000,4.1058,0.0003,0.1036,0.0263,0.0002,6.8780,33.1426,0.0002,62.9319,37.7837,0.0027,6.6211,0.0334,93.1887,0.4772,0.0074,25.9847,3.7742,0.3483,4.6117,0.0018,0.0018,0.0018,0.0018,0.0027,0.0377,0.0073,1.2161,2.2977,2.2977,0.0018,0.0363,
162.6800,3,400.3160,no,25-34,east asian,female,Unknown,-5.6098,9.5727,-11.5644,0.0018,0.0040,0.0348,0.0073,0.0323,0.2125,0.3692,-45.0309,5.3751,0.0000,3.5152,0.0002,0.1234,0.0239,0.0002,7.9642,29.7230,0.0002,59.7227,38.4048,0.0030,6.1162,10.1292,92.3116,0.3261,0.0070,23.1217,2.9274,0.3131,3.8803,0.0018,0.0018,0.0018,0.0018,0.0029,0.0323,0.0042,0.4845,2.2977,2.2977,0.0018,0.0360,
162.7200,3,402.4539,no,25-34,east asian,female,Unknown,-5.5495,10.3643,-11.6731,0.0018,0.0038,0.0288,0.0066,0.0328,0.2064,0.3330,-46.0231,5.5689,0.0000,2.5880,0.0002,0.1507,0.0268,0.0002,8.6612,28.9321,0.0002,60.2199,41.2753,0.0030,5.1375,94.3050,91.1099,0.2271,0.0077,22.8272,3.0930,0.2811,3.8355,0.0018,0.0018,0.0018,0.0018,0.0032,0.0328,0.0009,0.1351,2.2977,2.2977,0.0018,0.0357,
162.7600,3,399.4585,no,25-34,east asian,female,Unknown,-5.9184,9.4361,-11.7597,0.0018,0.0037,0.0258,0.0059,0.0353,0.2042,0.3427,-48.5485,8.1582,0.0000,2.2781,0.0001,0.1717,0.0241,0.0002,9.6349,27.9665,0.0002,65.9336,42.9700,0.0032,5.4046,17.6256,92.5033,0.2191,0.0101,22.6090,3.0514,0.2633,3.5507,0.0018,0.0018,0.0018,0.0018,0.0035,0.0353,0.0003,0.1820,2.2977,2.2977,0.0018,0.0354,
162.8000,3,396.8364,no,25-34,east asian,female,Unknown,-4.7357,9.8728,-11.3886,0.0018,0.0036,0.0188,0.0055,0.0405,0.2025,0.3274,-51.0328,7.4376,0.0000,2.0191,0.0001,0.1810,0.0226,0.0002,10.0657,32.0299,0.0002,64.5203,47.8454,0.0031,4.9720,0.1083,91.8746,0.1826,0.0082,22.4510,3.0712,0.2439,3.5904,0.0018,0.0018,0.0018,0.0018,0.0039,0.0405,0.0001,0.4472,2.2977,2.2977,0.0018,0.0351,
162.8400,3,395.8602,no,25-34,east asian,female,Unknown,-6.9312,10.4029,-11.2843,0.0018,0.0035,0.0140,0.0052,0.0439,0.2016,0.3263,-53.5216,7.3532,0.0000,1.8795,0.0001,0.1820,0.0221,0.0002,10.9238,34.1652,0.0002,64.3468,52.3180,0.0030,4.9376,0.0021,91.0473,0.1769,0.0092,22.3185,3.1260,0.2209,3.4895,0.0018,0.0018,0.0018,0.0018,0.0044,0.0439,0.0001,1.0239,2.2977,2.2977,0.0018,0.0349,
162.8800,3,398.3160,no,25-34,east asian,female,Unknown,-5.8789,9.7532,-11.9207,0.0018,0.0034,0.0099,0.0045,0.0536,0.2005,0.3083,-57.2283,8.7317,0.0000,1.6660,0.0002,0.1721,0.0220,0.0002,11.2199,38.2224,0.0002,66.9722,57.5244,0.0030,4.4050,0.0003,92.0514,0.1657,0.0097,21.7544,2.9928,0.2029,3.3091,0.0018,0.0018,0.0018,0.0018,0.0048,0.0536,0.0000,1.6771,2.2977,2.2977,0.0018,0.0346,
162.9200,3,397.7514,no,25-34,east asian,female,Unknown,-6.3332,9.6588,-12.8030,0.0018,0.0033,0.0080,0.0042,0.0686,0.1980,0.3190,-60.7471,9.4705,0.0000,1.2902,0.0001,0.1958,0.0268,0.0002,11.9807,43.9318,0.0002,68.1993,60.8898,0.0032,4.7230,0.0290,92.1885,0.1263,0.0124,20.9159,2.7931,0.1858,3.1290,0.0018,0.0018,0.0018,0.0018,0.0054,0.0686,0.0000,2.9905,2.2977,2.2977,0.0018,0.0344,
162.9600,3,399.3254,no,25-34,east asian,female,Unknown,-6.5155,11.5766,-12.8416,0.0018,0.0032,0.0053,0.0037,0.0810,0.1964,0.3190,-64.8982,10.1226,0.0000,1.0121,0.0001,0.1868,0.0242,0.0002,13.2123,47.7320,0.0002,69.2417,67.2943,0.0032,4.7257,59.1343,88.9406,0.0946,0.0069,14.8599,2.8524,0.1754,2.7553,0.0018,0.0018,0.0018,0.0018,0.0061,0.0810,0.0000,3.1032,2.2977,2.2977,0.0018,0.0341,
163.0000,3,399.3045,no,25-34,east asian,female,Unknown,-6.0966,11.7138,-12.3088,0.0018,0.0031,0.0043,0.0035,0.0953,0.1964,0.3438,-68.5322,12.3870,0.0000,0.9876,0.0001,0.1774,0.0271,0.0002,14.4409,50.7080,0.0002,72.4347,70.4043,0.0032,5.4318,97.4308,88.6677,0.0976,0.0091,15.4756,2.8807,0.1656,2.3699,0.0018,0.0018,0.0018,0.0018,0.0070,0.0953,0.0000,3.1021,2.2977,2.2977,0.0018,0.0339,
163.0400,3,400.2343,no,25-34,east asian,female,Unknown,-5.3002,12.2181,-12.6853,0.0018,0.0030,0.0028,0.0032,0.1124,0.1967,0.3560,-72.4698,16.3996,0.0000,1.0181,0.0002,0.1637,0.0306,0.0002,15.2795,55.3134,0.0003,72.3445,77.0333,0.0032,5.7642,68.9863,87.6140,0.1079,0.0080,14.5966,3.2077,0.1580,2.1338,0.0018,0.0018,0.0018,0.0018,0.0080,0.1124,0.0000,3.1210,2.2977,2.2977,0.0018,0.0337,
163.0800,3,399.4663,no,25-34,east asian,female,Unknown,-6.4919,11.1816,-12.6754,0.0018,0.0029,0.0027,0.0032,0.1249,0.1969,0.3853,-73.8049,16.6169,0.0000,0.9916,0.0002,0.1381,0.0336,0.0002,15.8385,58.2145,0.0003,72.3909,77.2796,0.0033,6.5169,5.0179,89.6940,0.1031,0.0084,13.8786,3.0832,0.1503,2.0138,0.0018,0.0018,0.0018,0.0018,0.0092,0.1249,0.0000,3.3636,2.2977,2.2977,0.0018,0.0335,
163.1200,3,393.7016,no,25-34,east asian,female,Unknown,-6.1555,10.9642,-12.0619,0.0018,0.0028,0.0024,0.0035,0.1207,0.1964,0.3641,-73.7760,18.5953,0.0000,0.9083,0.0002,0.1397,0.0400,0.0002,16.8402,59.8893,0.0003,66.4429,79.1890,0.0034,5.9808,0.8494,90.0891,0.1001,0.0077,12.9970,3.0946,0.1454,2.0868,0.0018,0.0018,0.0018,0.0018,0.0106,0.1207,0.0000,3.5217,2.2977,2.2977,0.0018,0.0333,
163.1600,3,397.5256,no,25-34,east asian,female,Unknown,-6.6147,12.2627,-11.8338,0.0018,0.0027,0.0022,0.0036,0.1227,0.1955,0.3653,-74.9811,20.2859,0.0000,0.7510,0.0002,0.1332,0.0382,0.0002,18.4534,61.3730,0.0004,63.8595,80.7075,0.0036,6.0150,12.2338,87.5170,0.0681,0.0068,11.0787,2.5400,0.1306,2.0126,0.0018,0.0018,0.0018,0.0018,0.0126,0.1227,0.0000,3.7494,2.2977,2.2977,0.0018,0.0331,
163.2000,3,398.8102,no,25-34,east asian,female,Unknown,-5.7358,13.9840,-11.6616,0.0018,0.0026,0.0016,0.0037,0.1351,0.1955,0.4143,-77.3754,25.8307,0.0000,0.7041,0.0003,0.1140,0.0437,0.0002,19.7454,65.6861,0.0004,60.1556,85.1190,0.0039,7.2068,92.9882,83.2466,0.0735,0.0048,9.2360,2.6112,0.1262,1.5791,0.0018,0.0018,0.0018,0.0018,0.0151,0.1351,0.0000,3.7495,2.2977,2.2977,0.0018,0.0329,
163.2400,3,395.7522,no,25-34,east asian,female,Unknown,-7.3312,14.8069,-10.1620,0.0018,0.0025,0.0015,0.0045,0.1239,0.1960,0.5044,-76.0302,27.8099,0.0000,0.7869,0.0004,0.1083,0.0477,0.0002,20.7029,68.3835,0.0006,49.2381,86.5369,0.0041,9.0686,98.1423,80.8241,0.0853,0.0047,8.6355,2.1467,0.1183,1.4022,0.0018,0.0018,0.0018,0.0018,0.0180,0.1239,0.0000,3.7494,2.2977,2.2977,0.0018,0.0326,
163.2800,3,394.8400,no,25-34,east asian,female,Unknown,-6.4949,14.5950,-9.9195,0.0018,0.0024,0.0014,0.0050,0.1258,0.1959,0.5601,-76.9114,30.1054,0.0000,0.7700,0.0004,0.1095,0.0520,0.0002,22.5714,71.6312,0.0007,43.0140,88.0985,0.0042,10.0581,87.0130,81.4723,0.0750,0.0042,8.1419,1.7304,0.1093,1.2992,0.0018,0.0018,0.0018,0.0018,0.0222,0.1258,0.0000,3.7499,2.2977,2.2977,0.0018,0.0324,
163.3200,3,393.1857,no,25-34,east asian,female,Unknown,-6.1697,14.4133,-9.1185,0.0018,0.0023,0.0013,0.0061,0.1172,0.1957,0.8120,-76.1144,31.4482,0.0000,0.7876,0.0004,0.1384,0.0612,0.0002,24.0892,73.9127,0.0009,33.6211,88.9521,0.0042,13.5734,13.0788,82.0147,0.0750,0.0058,8.0708,1.3556,0.0986,1.2413,0.0018,0.0018,0.0018,0.0018,0.0277,0.1172,0.0000,3.7934,2.2977,2.2977,0.0018,0.0322,
163.3600,3,398.6335,no,25-34,east asian,female,Unknown,-6.4340,15.0342,-9.1809,0.0018,0.0023,0.0012,0.0060,0.1119,0.1951,0.9335,-75.7038,32.1946,0.0000,0.7472,0.0005,0.1685,0.0691,0.0003,23.9416,72.6051,0.0011,33.4518,89.4037,0.0046,14.8914,0.9286,80.1096,0.0774,0.0072,8.2933,1.1325,0.0916,1.2638,0.0018,0.0018,0.0018,0.0018,0.0330,0.1119,0.0000,3.8553,2.2977,2.2977,0.0018,0.0319,
163.4000,3,396.8029,no,25-34,east asian,female,Unknown,-7.6243,15.8285,-9.3399,0.0018,0.0025,0.0012,0.0052,0.1153,0.1941,1.0451,-74.8630,32.8876,0.0000,0.6517,0.0006,0.2051,0.0858,0.0003,21.2593,71.2095,0.0015,37.9308,89.8091,0.0047,15.9586,7.6716,77.4569,0.0581,0.0086,7.8847,1.0670,0.0853,1.1812,0.0018,0.0018,0.0018,0.0018,0.0363,0.1153,0.0000,3.9668,2.2977,2.2977,0.0018,0.0316,
163.4400,3,394.1727,no,25-34,east asian,female,Unknown,-6.1274,17.3597,-10.9815,0.0018,0.0023,0.0011,0.0055,0.1402,0.1939,1.2510,-78.1631,35.1581,0.0000,0.6320,0.0006,0.2152,0.0990,0.0003,23.5078,77.2928,0.0019,36.1777,91.2155,0.0055,17.6692,90.8785,71.6681,0.0592,0.0049,5.5854,0.7972,0.0724,1.0118,0.0018,0.0018,0.0018,0.0018,0.0412,0.1402,0.0000,3.9670,2.2977,2.2977,0.0018,0.0314,
163.4800,3,387.1771,no,25-34,east asian,female,Unknown,-8.3655,15.4362,-9.1429,0.0018,0.0024,0.0013,0.0053,0.1596,0.1938,1.3639,-78.3718,32.2110,0.0000,0.7110,0.0008,0.2599,0.1261,0.0003,22.4817,79.7304,0.0023,38.5570,89.3229,0.0060,18.4854,97.1990,78.7974,0.0605,0.0073,5.4406,0.5647,0.0628,0.9140,0.0018,0.0018,0.0018,0.0018,0.0453,0.1596,0.0000,3.9669,2.2977,2.2977,0.0018,0.0311,
163.5200,3,396.7015,no,25-34,east asian,female,Unknown,-6.9915,14.8112,-10.9937,0.0018,0.0025,0.0015,0.0056,0.1633,0.1933,1.8340,-76.3783,27.7071,0.0000,0.7310,0.0009,0.3145,0.1460,0.0004,21.0123,80.8804,0.0032,37.1473,86.2590,0.0067,21.3075,85.7994,80.8108,0.0754,0.0081,5.4929,0.4259,0.0567,1.0465,0.0018,0.0018,0.0018,0.0018,0.0483,0.1633,0.0000,3.9675,2.2977,2.2977,0.0018,0.0309,
163.5600,3,395.6175,no,25-34,east asian,female,Unknown,-5.9877,15.4230,-11.3705,0.0018,0.0026,0.0022,0.0057,0.1632,0.1933,2.7822,-74.1722,20.4245,0.0000,0.7882,0.0012,0.3438,0.1506,0.0006,19.6883,79.7136,0.0042,39.6000,80.6166,0.0075,25.3163,14.8626,78.8416,0.1036,0.0095,5.3950,0.3230,0.0526,1.1259,0.0018,0.0018,0.0018,0.0018,0.0507,0.1632,0.0000,3.9881,2.2977,2.2977,0.0018,0.0307,
